OID_,POU_INDEX,POU_ID,IDU_ID,IDU_WW2100,WRIS_ID,AREA_POU,PERCENT_POU,AREA_IDU,PERCENT_IDU,USECODE,PERMITCODE,XCOORD,YCOORD,CERTIFICATE
1286,1286,127653,43191,43191,117104,43768.651495872596570,6.814773433810963,128134.725050991997705,2.327811163828566,2048,-99,577001.484199999831617,4894303.458699999377131,-99
1287,1287,127653,43464,43464,117104,43768.651495872596570,14.570634721200809,504847.239878972992301,1.263227730706785,2048,-99,577529.611800000071526,4894718.911299999803305,-99
1288,1288,127653,43567,43567,117104,43768.651495872596570,0.625042766942973,373773.636435025022365,0.073192104443938,2048,-99,576519.238099999725819,4894675.628399999812245,-99
1289,1289,223307,47401,47401,176874,9854.955436346190254,2.245205736721530,69553.758325263494044,0.318119437591666,2048,-99,576480.207700000144541,4900760.276200000196695,-99
1290,1290,223307,47615,47615,176874,9854.955436346190254,16.749553320224823,75761.436881148401881,2.178761495884368,2048,-99,576595.254700000397861,4901079.387399999424815,-99
1291,1291,223307,47972,47972,176874,9854.955436346190254,68.753702364163601,397909.814769721997436,1.702809651163698,2048,-99,577163.963899999856949,4901287.152100000530481,-99
1292,1292,223307,48007,48007,176874,9854.955436346190254,7.905774472465266,121793.028644792997511,0.639700449055870,2048,-99,577184.782800000160933,4901643.842100000008941,-99
1293,1293,223307,48270,48270,176874,9854.955436346190254,4.345733533737235,362426.364506327023264,0.118167480369569,2048,-99,577860.213499999605119,4902153.740199999883771,-99
1294,1294,109721,33260,33260,120387,5934.653520705380288,2.717381504151739,94085.253055973895243,0.171405371053417,16,2,519312.837700000032783,4880395.098699999973178,-99
1295,1295,109721,33288,33288,120387,5934.653520705380288,93.776959862761217,71295.292962715699105,7.806037984886684,16,2,519797.517300000414252,4880502.352499999105930,-99
1296,1296,109721,33297,33297,120387,5934.653520705380288,3.505659824764677,66031.070689183703507,0.315077072116037,16,2,519438.004300000146031,4880558.316999999806285,-99
1297,1297,12042,31717,31717,21887,222.893734294755006,100.000000000000000,111406.640947798005072,0.200072215083836,16,4,514678.278900000266731,4878275.197699999436736,-99
1298,1298,127767,28538,28538,124837,100784.708604412997374,0.226483069094032,96826.755257123804768,0.235740938151449,2048,-99,555958.583200000226498,4873879.736899999901652,-99
1299,1299,127767,28633,28633,124837,100784.708604412997374,0.283654181469458,129479.381604423993849,0.220791941308174,2048,-99,555460.047699999995530,4873918.539599999785423,-99
1300,1300,127767,28863,28863,124837,100784.708604412997374,2.991791723998458,75590.095780862204265,3.988973078991906,2048,-99,555730.895899999886751,4874430.214400000870228,-99
1301,1301,127767,28999,28999,124837,100784.708604412997374,1.613441634670062,55461.557537206499546,2.931945156631467,2048,-99,555549.721699999645352,4874725.133199999108911,-99
1302,1302,127767,29106,29106,124837,100784.708604412997374,1.550895164940050,136780.290503789990908,1.142756143438261,2048,-99,555332.421500000171363,4874877.315899999812245,-99
1303,1303,127767,29220,29220,124837,100784.708604412997374,0.150965530638241,74558.507439620094374,0.204068154489376,2048,-99,555600.962299999780953,4875143.018100000917912,-99
1304,1304,127767,29447,29447,124837,100784.708604412997374,0.918155120981137,181509.019925975007936,0.509814864073821,2048,-99,555131.484199999831617,4875188.346699999645352,-99
1305,1305,127767,29502,29502,124837,100784.708604412997374,2.449579683272955,150009.905979025003035,1.645759144842573,2048,-99,555116.728900000452995,4874948.110400000587106,-99
1306,1306,127767,30040,30040,124837,100784.708604412997374,2.235785910686083,815012.104304515058175,0.276478141024219,2048,-99,555782.555700000375509,4876049.791400000452995,-99
1307,1307,127767,30127,30127,124837,100784.708604412997374,0.109957055469604,194668.027339155989466,0.056927631856031,2048,-99,554989.643400000408292,4876131.972999999299645,-99
1308,1308,127767,30182,30182,124837,100784.708604412997374,7.082754150366485,215096.107629748003092,3.318671458202897,2048,-99,555063.063699999824166,4876288.460400000214577,-99
1309,1309,127767,30392,30392,124837,100784.708604412997374,0.174911444933183,66268.187073132896330,0.266016014437111,2048,-99,555213.635900000110269,4876936.480599999427795,-99
1310,1310,127767,30517,30517,124837,100784.708604412997374,0.545185603267651,56919.927673519603559,0.965327511935922,2048,-99,554762.449000000022352,4877109.285399999469519,-99
1311,1311,127767,30573,30573,124837,100784.708604412997374,6.079342518311740,343015.371905812004115,1.786231214100540,2048,-99,554530.633200000040233,4876593.956399999558926,-99
1312,1312,127767,30907,30907,124837,100784.708604412997374,0.982207398533199,88921.813323056601803,1.113241877902634,2048,-99,553907.417399999685585,4877584.859099999070168,-99
1313,1313,127767,31021,31021,124837,100784.708604412997374,3.607508753271348,218167.146255050000036,1.666528277641190,2048,-99,553571.708599999547005,4877795.732999999076128,-99
1314,1314,127767,31146,31146,124837,100784.708604412997374,2.199536329219534,81149.737771059895749,2.731735604994989,2048,-99,553295.552099999971688,4878154.965099999681115,-99
1315,1315,127767,31427,31427,124837,100784.708604412997374,0.478082256541545,278450.729934634000529,0.173040957464147,2048,-99,553683.360600000247359,4878204.442399999126792,-99
1316,1316,127767,31468,31468,124837,100784.708604412997374,2.466547195542292,73270.522523799896589,3.392772861432978,2048,-99,553114.786799999885261,4878435.687300000339746,-99
1317,1317,127767,32037,32037,124837,100784.708604412997374,5.518088148735231,189135.081030447006924,2.940432325371821,2048,-99,553151.798899999819696,4878924.839299999177456,-99
1318,1318,127767,32466,32466,124837,100784.708604412997374,1.382697232721722,151521.642383252008585,0.919701868961461,2048,-99,553475.756400000303984,4879562.035900000482798,-99
1319,1319,127767,32684,32684,124837,100784.708604412997374,3.908759521603386,84633.141196136595681,4.654715443877499,2048,-99,553406.484299999661744,4879907.421199999749660,-99
1320,1320,127767,33000,33000,124837,100784.708604412997374,1.023600055445354,343665.750892149982974,0.300184795976064,2048,-99,553090.607800000347197,4879739.206199999898672,-99
1321,1321,127767,33373,33373,124837,100784.708604412997374,3.571529191609528,528865.415650018025190,0.680618392121759,2048,-99,553578.984299999661744,4880147.421199999749660,-99
1322,1322,127767,33542,33542,124837,100784.708604412997374,2.857513960060472,124628.485931770002935,2.310817704673104,2048,-99,553733.442499999888241,4881129.084499999880791,-99
1323,1323,127767,33592,33592,124837,100784.708604412997374,0.367683935428475,38523.698877805698430,0.961925240050923,2048,-99,554035.262500000186265,4881344.773099999874830,-99
1324,1324,127767,33638,33638,124837,100784.708604412997374,1.295944604943711,31742.310534839598404,4.114741402751922,2048,-99,553813.601300000213087,4881449.258700000122190,-99
1325,1325,127767,34005,34005,124837,100784.708604412997374,2.933718917267550,63937.174214885599213,4.624445947678844,2048,-99,553883.852199999615550,4881754.051599999889731,-99
1326,1326,127767,34375,34375,124837,100784.708604412997374,3.374908627062504,92787.398175359296147,3.665790713327079,2048,-99,553766.484199999831617,4882262.421199999749660,-99
1327,1327,127767,34513,34513,124837,100784.708604412997374,0.686068726392845,315247.375358186021913,0.219336438863418,2048,-99,553348.177299999631941,4882266.039499999955297,-99
1328,1328,127767,34615,34615,124837,100784.708604412997374,0.722640676575912,688930.375621329993010,0.105716241570441,2048,-99,554158.516099999658763,4882384.958799999207258,-99
1329,1329,127767,34714,34714,124837,100784.708604412997374,2.875523706672972,422461.835131059982814,0.685999999910548,2048,-99,553685.836799999698997,4882709.748900000005960,-99
1330,1330,127767,34888,34888,124837,100784.708604412997374,0.245521914915717,20728.567202466798335,1.193756153480461,2048,-99,553101.141099999658763,4882925.777100000530481,-99
1331,1331,127767,34931,34931,124837,100784.708604412997374,1.565501267733233,52782.150917009697878,2.989241369424506,2048,-99,552790.446499999612570,4883008.209100000560284,-99
1332,1332,127767,34974,34974,124837,100784.708604412997374,1.403354457883743,307229.642008695984259,0.460361406476897,2048,-99,552957.169499999843538,4882704.134099999442697,-99
1333,1333,127767,35058,35058,124837,100784.708604412997374,0.471814233506764,41740.711826330902113,1.139215359748540,2048,-99,552682.567800000309944,4883178.794700000435114,-99
1334,1334,127767,35064,35064,124837,100784.708604412997374,1.526387116433029,109085.179077049004263,1.410241813313386,2048,-99,552987.284699999727309,4883214.718000000342727,-99
1335,1335,127767,35151,35151,124837,100784.708604412997374,1.377098308601082,72650.983254418504657,1.910372654778200,2048,-99,552718.289800000376999,4883372.574899999424815,-99
1336,1336,127767,35372,35372,124837,100784.708604412997374,0.455587724418745,470449.435533714015037,0.097600873932817,2048,-99,552045.911799999885261,4882951.275900000706315,-99
1337,1337,127767,35460,35460,124837,100784.708604412997374,1.643414666325558,124076.246402595003019,1.334913595986862,2048,-99,552137.797899999655783,4883579.360700000077486,-99
1338,1338,127767,35482,35482,124837,100784.708604412997374,0.772973574506618,20242.210584997199476,3.848587393083470,2048,-99,551998.017799999564886,4883842.682800000533462,-99
1339,1339,127767,35503,35503,124837,100784.708604412997374,2.161443990782343,177677.296768588013947,1.226045796157512,2048,-99,552534.870600000023842,4883789.943299999460578,-99
1340,1340,127767,35530,35530,124837,100784.708604412997374,0.008020357494386,262990.070900720020290,0.003073611829551,2048,-99,553059.793300000019372,4883741.932700000703335,-99
1341,1341,127767,35669,35669,124837,100784.708604412997374,0.255406036459214,148860.029989150993060,0.172920984647296,2048,-99,552191.096400000154972,4884048.556500000879169,-99
1342,1342,127767,36063,36063,124837,100784.708604412997374,7.552123099030814,996770.165527750970796,0.763604843125982,2048,-99,551502.381799999624491,4884285.638399999588728,-99
1343,1343,127767,36422,36422,124837,100784.708604412997374,2.212717529412019,78855.294908434007084,2.828067432689483,2048,-99,550780.525299999862909,4884984.772900000214577,-99
1344,1344,127767,36567,36567,124837,100784.708604412997374,2.246708419584946,120177.321811847999925,1.884164582577896,2048,-99,550363.036600000225008,4885247.085000000894070,-99
1345,1345,127767,36568,36568,124837,100784.708604412997374,0.607990339646000,330649.615667433012277,0.185320430788438,2048,-99,551478.535299999639392,4885100.694099999964237,-99
1346,1346,127767,36687,36687,124837,100784.708604412997374,1.150323000309619,100296.519470992003335,1.155922149628432,2048,-99,550062.105200000107288,4885465.884999999776483,-99
1347,1347,127767,36994,36994,124837,100784.708604412997374,3.844992407048921,249218.022431530000176,1.554929437083837,2048,-99,549663.987599999643862,4885666.703099999576807,-99
1348,1348,127767,37406,37406,124837,100784.708604412997374,3.833172235627531,1153603.408872789936140,0.334885580110875,2048,-99,550526.484199999831617,4885538.055700000375509,-99
1349,1349,229839,34776,34776,181129,125444.336238411997329,48.584325402803472,71201.607380649904371,85.596781813692672,16,2,503299.023599999956787,4882462.893300000578165,-99
1350,1350,229839,35273,35273,181129,125444.336238411997329,50.556449256503669,309697.879113261995371,20.478087346648152,16,2,504042.134399999864399,4882608.601399999111891,-99
1351,1351,250126,33271,33271,195410,31859.861071526400337,56.352202989329733,62595.231595960402046,28.682270398858385,16,2,500322.893699999898672,4880245.803600000217557,-99
1352,1352,229841,34095,34095,181130,61849.335925542000041,32.317163975588215,37406.574810292499023,53.434326479338793,16,2,503219.603000000119209,4881977.190099999308586,-99
1353,1353,229841,34179,34179,181130,61849.335925542000041,32.459574491275625,53248.698319194299984,37.702388792241877,16,2,503347.470300000160933,4881925.477299999445677,-99
1354,1354,229841,34180,34180,181130,61849.335925542000041,35.223268294247561,309563.583184682996944,7.037441971417918,16,2,503530.941100000403821,4881776.103700000792742,-99
1355,1355,201589,42106,42106,164769,51286.156945485497999,17.902475541928354,138981.519160839001415,6.606268055636286,16,2,515776.323099999688566,4892889.502399999648333,-99
1356,1356,201589,42350,42350,164769,51286.156945485497999,54.452834440112156,33099.949158219402307,84.371024253632442,16,2,515808.641900000162423,4893150.940400000661612,-99
1357,1357,201589,42367,42367,164769,51286.156945485497999,12.674331938711648,255491.462362307007425,2.544185903426270,16,2,515265.472699999809265,4892951.114800000563264,-99
1358,1358,201589,42397,42397,164769,51286.156945485497999,14.970352490337310,307261.139390791009646,2.498760008737018,16,2,515973.952100000344217,4892668.314600000157952,-99
1359,1359,201314,37430,37430,164613,13114.451413505399614,18.619261459790870,132589.303760884999065,1.841637242549701,16,2,537439.368200000375509,4886399.582299999892712,-99
1360,1360,229761,35840,35840,181069,721272.887790619046427,1.219783215587223,44344.040509128899430,19.840243520524574,16,2,495551.969899999909103,4884197.656500000506639,-99
1361,1361,229761,36234,36234,181069,721272.887790619046427,4.716361472085218,36331.127098117198329,93.632758753900930,16,2,495284.017799999564886,4884388.669700000435114,-99
1362,1362,229761,36242,36242,181069,721272.887790619046427,3.032674967629553,22098.106305441498989,98.985234363446878,16,2,495326.042999999597669,4884513.512199999764562,-99
1363,1363,229761,36276,36276,181069,721272.887790619046427,1.629753198801851,158126.812738837004872,7.433886611167368,16,2,494908.981200000271201,4884467.501299999654293,-99
1364,1364,229761,36280,36280,181069,721272.887790619046427,0.970555999728888,61403.609165527901496,11.400563227478285,16,2,495135.538399999961257,4884544.695399999618530,-99
1365,1365,119706,31694,31694,128818,16471.174565124998480,25.476500299219584,253303.057801515999017,1.656623837781375,16,4,508417.984899999573827,4877754.895500000566244,-99
