timeInRun,elev_m,inflow_cms,outlfow_cms,active rule
729075,411.48,2.3,2.3,GC
729076,411.48,3.39,3.39,GC
729077,411.48,2.98,2.98,GC
729078,411.48,2.71,2.71,GC
729079,411.48,2.44,2.44,GC
729080,411.48,2.17,2.17,GC
729081,411.48,2,2,GC
729082,411.48,1.85,1.85,GC
729083,411.48,2.12,2.12,GC
729084,411.48,2.41,2.41,GC
729085,411.48,5.5,5.5,GC
729086,411.48,5.26,5.26,GC
729087,411.48,3.5,3.5,GC
729088,411.48,2.83,2.83,GC
729089,411.48,2.56,2.56,GC
729090,411.48,2.45,2.45,GC
729091,411.48,2.18,2.18,GC
729092,411.48,1.92,1.92,GC
729093,411.48,1.92,1.92,GC
729094,411.48,3.49,3.49,GC
729095,411.48,3.22,3.22,GC
729096,411.48,2.55,2.55,GC
729097,411.48,2.41,2.41,GC
729098,411.48,2.01,2.01,GC
729099,411.48,2.01,2.01,GC
729100,411.48,1.91,1.91,GC
729101,411.48,1.64,1.64,GC
729102,411.48,1.67,1.67,GC
729103,411.48,1.63,1.63,GC
729104,411.48,1.44,1.44,Min Flow - at Blue River
729105,411.48,1.31,1.42,Min Flow - at Albany by Water Year Type
729106,411.47,1.31,1.42,Min Flow - at Albany by Water Year Type
729107,411.47,1.18,1.43,Min Flow - at Albany by Water Year Type
729108,411.46,1.12,1.49,Min Flow - at Albany by Water Year Type
729109,411.45,1.09,1.51,Min Flow - at Albany by Water Year Type
729110,411.44,1.07,1.53,Min Flow - at Albany by Water Year Type
729111,411.43,1.04,1.56,Min Flow - at Albany by Water Year Type
729112,411.41,0.98,1.66,Min Flow - at Albany by Water Year Type
729113,411.39,0.93,1.61,Min Flow - at Blue River
729114,411.38,0.9,1.42,Min Flow - at Albany by Water Year Type
729115,411.36,0.9,1.91,Min Flow - at Albany by Water Year Type
729116,411.33,0.9,1.9,Min Flow - at Blue River
729117,411.32,0.91,1.42,Min Flow - at Blue River
729118,411.31,0.88,1.42,Min Flow - at Blue River
729119,411.3,0.86,1.42,Min Flow - at Blue River
729120,411.28,0.83,1.42,Min Flow - at Blue River
729121,411.27,0.8,1.42,Min Flow - at Blue River
729122,411.25,0.77,1.42,Min Flow - at Blue River
729123,411.24,0.74,1.42,Min Flow - at Albany by Water Year Type
729124,411.16,0.72,3.82,Min Flow - at Albany by Water Year Type
729125,411.07,0.69,4.44,Min Flow - at Albany by Water Year Type
729126,410.98,0.66,4.8,Min Flow - at Albany by Water Year Type
729127,410.87,0.63,4.93,Min Flow - at Albany by Water Year Type
729128,410.77,0.63,5.61,Min Flow - at Albany by Water Year Type
729129,410.64,0.61,6.65,Min Flow - at Albany by Water Year Type
729130,410.51,0.58,6.3,Min Flow - at Albany by Water Year Type
729131,410.39,0.58,5.76,Min Flow - at Albany by Water Year Type
729132,410.29,0.58,4.86,Min Flow - at Albany by Water Year Type
729133,410.15,0.58,6.26,Min Flow - at Albany by Water Year Type
729134,410,0.58,6.87,Min Flow - at Albany by Water Year Type
729135,409.87,0.58,6.18,Min Flow - at Albany by Water Year Type
729136,409.75,0.67,5.53,Min Flow - at Albany by Water Year Type
729137,409.64,0.72,5.33,Min Flow - at Albany by Water Year Type
729138,409.54,0.61,5.08,Min Flow - at Albany by Water Year Type
729139,409.44,0.58,4.94,Min Flow - at Albany by Water Year Type
729140,409.34,1.15,5.12,Min Flow - at Albany by Water Year Type
729141,409.24,0.81,5.16,Min Flow - at Albany by Water Year Type
729142,409.13,0.76,5.3,Min Flow - at Albany by Water Year Type
729143,409.02,0.84,5.62,Min Flow - at Albany by Water Year Type
729144,408.9,0.7,5.65,Min Flow - at Albany by Water Year Type
729145,408.8,0.65,4.68,Min Flow - at Albany by Water Year Type
729146,408.69,0.62,5.28,Min Flow - at Albany by Water Year Type
729147,408.56,0.57,6.05,Min Flow - at Albany by Water Year Type
729148,408.44,0.67,5.74,Min Flow - at Albany by Water Year Type
729149,408.3,0.64,6.67,Min Flow - at Albany by Water Year Type
729150,408.11,0.64,8.44,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
729151,407.9,0.61,8.5,Min Flow - at Albany by Water Year Type
729152,407.71,0.59,8.44,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
729153,407.52,0.59,8.5,Min Flow - at Albany by Water Year Type
729154,407.33,0.59,8.39,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
729155,407.14,0.56,8.5,Min Flow - at Albany by Water Year Type
729156,406.93,0.56,8.46,Min Flow - at Albany by Water Year Type
729157,406.77,0.56,7.04,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
729158,406.58,0.65,8.5,Min Flow - at Albany by Water Year Type
729159,406.42,0.65,6.59,Min Flow - at Albany by Water Year Type
729160,406.23,0.56,8.11,GC
729161,406.14,1.07,4.75,GC
729162,406.13,4.46,5.12,GC
729163,405.75,5.48,20.47,GC
729164,405.36,9.58,23.94,GC
729165,404.98,6.5,21.33,GC
729166,404.6,3.85,19.17,GC
729167,404.21,2.72,17.08,GC
729168,403.83,2.15,16.51,GC
729169,403.41,1.79,16.81,GC
729170,402.99,1.62,16.57,GC
729171,402.57,1.51,17.21,GC
729172,402.15,1.42,16.27,GC
729173,401.73,1.68,16.81,GC
729174,401.31,1.82,16.1,GC
729175,400.9,1.54,16.21,GC
729176,400.48,1.4,15.28,GC
729177,400.03,1.34,17.33,GC
729178,399.58,1.67,16.37,GC
729179,399.13,4.78,19.49,GC
729180,398.68,8.5,23.2,GC
729181,398.23,11.37,26.08,GC
729182,397.79,21.22,35.93,GC
729183,397.34,10.72,24.85,GC
729184,396.83,6.69,22.44,GC
729185,396.32,8.78,24.36,GC
729186,395.82,20.06,35.73,GC
729187,395.31,13.28,27.53,GC
729188,394.8,10.12,25.38,GC
729189,394.3,11.52,26.17,GC
729190,393.79,8.14,22.38,GC
729191,393.28,6.45,19.69,GC
729192,392.68,5.29,21.78,GC
729193,392.08,4.47,19.96,GC
729194,391.48,3.84,19.33,GC
729195,390.88,3.5,18.14,GC
729196,390.27,3.19,18.11,GC
729197,389.67,2.88,17.58,GC
729198,389.07,2.68,15.35,GC
729199,388.47,3.01,17.11,GC
729200,387.68,3.29,20.14,GC
729201,386.9,3.34,19.48,GC
729202,386.11,3.29,19.43,GC
729203,385.33,3.3,18,GC
729204,384.54,3.38,18.08,GC
729205,383.76,3.56,16.84,GC
729206,382.97,29.12,42.4,GC
729207,382.19,64.64,77.77,GC:Vida Max Flood
729208,381.98,79.23,82.13,GC
729209,380.06,36.88,66.82,GC
729210,378.99,20.94,35.93,GC
729211,377.92,15.43,30.42,GC
729212,376.85,12.71,26.84,GC
729213,375.79,10.84,25.12,GC
729214,374.72,9.23,21.51,GC
729215,373.12,8.14,26.56,GC
729216,371.52,6.92,24.77,GC
729217,369.92,6.07,22.22,GC
729218,368.32,5.48,20.69,GC
729219,366.72,5,19.16,GC
729220,365.12,4.6,17.75,GC
729221,363.52,4.26,16.53,GC
729222,361.92,3.95,15.4,GC
729223,361.6,3.77,5.94,GC
729224,361.28,4.26,6.41,GC
729225,360.97,6,8.12,GC
729226,360.65,5.03,7.11,GC
729227,360.33,6.55,8.61,GC
729228,360.01,14,16.03,GC
729229,359.69,12.91,14.91,GC
729230,359.69,7.95,7.95,GC
729231,359.69,7.59,7.59,GC
729232,359.69,17.76,17.76,GC
729233,359.69,14.27,14.27,GC
729234,359.69,11.35,11.35,GC
729235,359.69,12.45,12.45,GC
729236,359.69,11.13,11.13,GC
729237,359.69,9.13,9.13,GC
729238,359.69,8.29,8.29,GC
729239,359.69,7.34,7.34,GC
729240,359.69,6.78,6.78,GC
729241,359.69,6.34,6.34,GC
729242,359.69,6.26,6.26,GC
729243,359.69,5.5,5.5,GC
729244,359.69,5.64,5.64,GC
729245,359.69,6.89,6.89,GC
729246,359.69,6.86,6.86,GC
729247,359.69,6.2,6.2,GC
729248,359.69,6.86,6.86,GC
729249,359.69,8.17,8.17,GC
729250,359.69,7.18,7.18,GC
729251,359.69,6.47,6.47,GC
729252,359.69,6.6,6.6,GC
729253,359.69,10.59,10.59,GC:Vida Max Flood
729254,364.1,58.78,28.32,GC:Vida Max Flood
729255,367.23,64.39,38.92,GC:Vida Max Flood
729256,364.61,24.84,46.4,GC:Vida Max Flood
729257,361.66,18.61,40.14,GC
729258,359.69,17.12,29.96,Daily BiOp Max Rate Decrease:ZB
729259,359.66,12.8,12.99,GC
729260,359.69,11.36,11.17,GC
729261,359.69,11.34,11.34,GC
729262,359.69,9.82,9.82,GC
729263,359.69,8.54,8.54,GC
729264,359.69,7.47,7.47,GC
729265,359.69,7.34,7.34,GC
729266,359.69,7.38,7.38,GC
729267,359.69,8.23,8.23,GC
729268,359.69,9.2,9.2,GC
729269,359.69,8.38,8.38,GC
729270,359.69,11.36,11.36,GC
729271,359.69,23.81,23.81,GC
729272,359.69,17.1,17.1,GC
729273,359.69,14.85,14.85,GC
729274,359.69,10.57,10.57,GC
729275,359.69,9.5,9.5,GC:Vida Max Flood
729276,360.34,32.41,28.32,GC
729277,359.69,24.98,29.07,GC
729278,359.69,15.34,15.34,GC
729279,359.69,19,19,GC:Vida Max Flood
729280,369.85,108.54,28.32,GC:Max Evacuation Release
729281,371.76,72.72,52.66,GC:Max Evacuation Release
729282,373.61,77.46,57.22,GC:Max Evacuation Release
729283,375.57,84.6,61.63,GC:Max Evacuation Release
729284,377.04,84.36,66.31,GC:Max Evacuation Release
729285,376.65,65.8,69.82,GC:Max Evacuation Release
729286,379.65,109.68,68.89,GC:Max Evacuation Release
729287,378.66,62.12,76.07,GC:Max Evacuation Release
729288,376.57,45.82,73.7,GC:Max Evacuation Release
729289,373.6,32.61,68.72,GC:Max Evacuation Release
729290,369.97,22.57,61.61,GC:Max Evacuation Release
729291,367.05,25.91,52.93,GC:Max Evacuation Release
729292,366.46,40.97,45.95,GC:Max Evacuation Release
729293,364.89,31.74,44.56,GC:Max Evacuation Release
729294,363.96,33.62,40.79,GC:Max Evacuation Release
729295,363.95,38.56,38.57,GC:Max Evacuation Release
729296,363.81,37.49,38.57,GC:Max Evacuation Release
729297,362.52,28.8,38.22,GC:Max Evacuation Release
729298,361.16,25.8,35.14,GC:Max Evacuation Release
729299,359.88,23.58,31.9,Daily BiOp Max Rate Decrease
729300,360.38,20.32,17.16,Daily BiOp Max Rate Decrease
729301,361.71,17.43,8.58,Daily BiOp Max Rate Decrease
729302,363.65,18.11,4.29,Daily BiOp Max Rate Decrease
729303,365.53,16.8,2.14,Min Flow - at Blue River
729304,367.16,15.04,1.42,Min Flow - at Blue River
729305,368.55,13.91,1.42,Min Flow - at Blue River
729306,369.81,13.43,1.42,Min Flow - at Blue River
729307,370.85,12.32,1.42,Min Flow - at Blue River
729308,371.8,11.46,1.42,Min Flow - at Blue River
729309,372.75,10.64,1.42,Min Flow - at Blue River
729310,373.5,10.38,1.42,Min Flow - at Blue River
729311,374.32,11.43,1.42,Min Flow - at Blue River
729312,375.33,12.92,1.42,Min Flow - at Blue River
729313,376.71,19.34,1.42,Min Flow - at Blue River
729314,377.99,18.03,1.42,Min Flow - at Blue River
729315,379.21,18.55,1.42,Min Flow - at Blue River
729316,380.27,16.19,1.42,Min Flow - at Blue River
729317,381.02,13.46,1.42,Min Flow - at Blue River
729318,381.75,12.41,1.42,Min Flow - at Blue River
729319,382.69,16.72,1.42,Min Flow - at Blue River
729320,383.69,18.16,1.42,Min Flow - at Blue River
729321,385.79,39.32,1.42,Min Flow - at Blue River
729322,387.37,33.55,1.42,Min Flow - at Blue River
729323,388.49,24.87,1.42,Min Flow - at Blue River
729324,389.26,19.29,1.42,Min Flow - at Blue River
729325,389.94,16.14,1.42,Min Flow - at Blue River
729326,390.43,14.22,1.42,Min Flow - at Blue River
729327,390.91,12.73,1.42,Min Flow - at Blue River
729328,391.72,21.88,1.42,GC
729329,392.99,35.7,2.81,GC
729330,393.81,41.47,19.61,GC:Max Con Flow - at Blue River
729331,394.2,36.4,25.49,GC
729332,394.55,27.25,17.36,GC
729333,394.93,21.21,9.83,GC
729334,395.3,17.26,6.41,GC
729335,395.59,14.75,6.4,GC
729336,395.89,14.61,6.26,GC
729337,396.19,13.96,4.43,GC
729338,396.48,13.69,5.09,GC
729339,396.78,16.36,6.9,GC
729340,397.08,23.77,14.02,GC
729341,397.38,24.93,16.22,GC
729342,397.67,23.77,14.42,GC
729343,397.95,22.42,13.18,GC
729344,398.24,20.99,11.74,GC
729345,398.52,17.56,8.32,GC
729346,398.8,14.7,5.45,GC
729347,399.08,12.74,3.5,GC
729348,399.36,12.64,3.4,GC
729349,399.65,15.07,5.83,GC:Max Con Flow - at Blue River
729350,399.95,35.61,25.49,GC:Max Con Flow - at Blue River
729351,400.43,42.14,25.49,GC:Max Con Flow - at Blue River
729352,400.72,35.36,25.49,GC
729353,400.72,24.41,24.53,GC
729354,400.98,21.19,12.58,GC
729355,401.24,19.85,10.64,GC
729356,401.51,17,7.54,GC
729357,401.77,14.58,5.76,GC
729358,402.03,13.08,3.23,Min Flow - at Salem
729359,402.27,12.22,4.24,Min Flow - at Salem
729360,402.44,10.96,5.13,Min Flow - at Salem
729361,402.54,10.42,6.68,Min Flow - at Salem
729362,402.59,10.67,8.68,Min Flow - at Salem
729363,402.61,10.1,9.19,Min Flow - at Salem
729364,402.58,9.68,10.94,Min Flow - at Salem
729365,402.48,9.37,13.11,Min Flow - at Salem
729366,402.4,9.58,12.65,Daily BiOp Max Rate Decrease
729367,402.47,9.1,6.33,Daily BiOp Max Rate Decrease
729368,402.64,9.37,3.16,Daily BiOp Max Rate Decrease
729369,402.92,12.11,1.58,Min Flow - at Blue River
729370,403.26,14.08,1.42,Min Flow - at Salem
729371,403.59,13.93,2.82,Min Flow - at Salem
729372,403.84,12.22,3,Min Flow - at Salem
729373,404.07,11.32,2.81,Min Flow - at Salem
729374,404.27,10.16,2.37,Min Flow - at Salem
729375,404.31,9.59,8.41,Min Flow - at Salem
729376,404.21,8.77,12.35,Min Flow - at Salem
729377,404.11,8.55,12.19,Min Flow - at Salem
729378,404.01,9.05,13.02,Min Flow - at Salem
729379,403.88,9,13.7,Min Flow - at Salem
729380,403.85,9.44,10.78,Min Flow - at Salem
729381,403.97,10.64,5.89,Min Flow - at Salem
729382,404.22,12.56,3.28,Min Flow - at Salem
729383,404.32,12.71,8.96,Min Flow - at Salem
729384,404.22,10.65,14.57,Min Flow - at Salem
729385,404.04,9.44,16.08,Min Flow - at Salem
729386,403.85,8.71,15.86,Min Flow - at Salem
729387,403.83,9.65,10.43,Min Flow - at Salem
729388,403.88,10.29,8.42,Min Flow - at Salem
729389,403.97,10.2,6.73,Min Flow - at Salem
729390,404.09,9.93,5.46,Min Flow - at Salem
729391,404.2,10.48,6.43,Min Flow - at Salem
729392,404.21,8.47,7.88,Min Flow - at Salem
729393,404.19,8.5,9.28,Min Flow - at Salem
729394,404.14,9.3,11.17,Min Flow - at Salem
729395,404.02,7.76,12.42,Min Flow - at Salem
729396,403.86,6.6,12.44,Min Flow - at Salem
729397,403.68,6.48,13.27,Min Flow - at Salem
729398,403.45,5.83,13.88,Min Flow - at Salem
729399,403.24,5.57,12.49,Min Flow - at Salem
729400,403.19,5.71,7.53,Daily BiOp Max Rate Decrease
729401,403.3,7.57,3.77,Daily BiOp Max Rate Decrease
729402,403.48,7.59,1.88,Min Flow - at Blue River
729403,403.74,11.06,1.42,Min Flow - at Blue River
729404,404.2,18.45,1.42,Min Flow - at Blue River
729405,404.62,17.28,1.42,Min Flow - at Blue River
729406,404.99,16.12,1.42,Min Flow - at Blue River
729407,405.35,15.27,1.42,Min Flow - at Blue River
729408,405.73,15.81,1.42,Min Flow - at Blue River
729409,406.08,14.98,1.42,Min Flow - at Blue River
729410,406.46,16.63,1.42,Min Flow - at Blue River
729411,406.82,15.99,1.42,Min Flow - at Blue River
729412,407.13,13.23,1.42,Min Flow - at Blue River
729413,407.43,13.82,1.42,Min Flow - at Blue River
729414,407.82,17.68,1.42,Min Flow - at Blue River
729415,408.18,15.33,1.42,Min Flow - at Blue River
729416,408.45,12.67,1.42,Min Flow - at Blue River
729417,408.66,10.39,1.42,Min Flow - at Blue River
729418,409.02,16.59,1.42,Min Flow - at Blue River
729419,409.61,26.36,1.42,Min Flow - at Blue River
729420,410.01,18.1,1.42,Min Flow - at Salem
729421,410.3,14.25,1.96,Min Flow - at Salem
729422,410.56,12.42,1.55,Min Flow - at Salem
729423,410.73,10.49,2.3,Min Flow - at Salem
729424,410.9,9.31,1.48,Min Flow - at Salem
729425,411.04,7.8,1.95,Min Flow - at Salem
729426,411.13,6.84,2.98,Min Flow - at Salem
729427,411.23,6.68,2.66,Min Flow - at Salem
729428,411.33,6.28,2.16,GC
729429,411.41,5.61,1.84,GC
729430,411.48,6.41,3.66,Min Flow - at Salem
729431,411.48,5.47,5.57,Min Flow - at Salem
729432,411.41,4.93,7.86,Daily BiOp Max Rate Decrease
729433,411.42,4.53,3.93,Daily BiOp Max Rate Decrease
729434,411.47,4.16,1.96,GC
729435,411.48,3.91,3.69,GC
729436,411.48,4.24,4.24,GC
729437,411.48,3.97,3.97,GC
729438,411.48,3.7,3.7,GC
729439,411.48,3.57,3.57,GC
729440,411.48,3.3,3.3,GC
729441,411.48,3.16,3.16,GC
729442,411.48,3.16,3.16,GC
729443,411.48,2.95,2.95,GC
729444,411.48,4.04,4.04,GC
729445,411.48,4.28,4.28,GC
729446,411.48,6.44,6.44,GC
729447,411.48,5.28,5.28,GC
729448,411.48,4.5,4.5,GC
729449,411.48,3.69,3.69,GC
729450,411.48,3.4,3.4,GC
729451,411.48,2.95,2.95,GC
729452,411.48,2.95,2.95,GC
729453,411.48,2.61,2.61,GC
729454,411.48,2.77,2.77,GC
729455,411.48,2.55,2.55,GC
729456,411.48,2.44,2.44,GC
729457,411.48,2.17,2.17,GC
729458,411.48,2.36,2.36,GC
729459,411.48,2,2,GC
729460,411.48,1.97,1.97,GC
729461,411.48,1.91,1.91,Min Flow - at Albany by Water Year Type
729462,411.47,1.83,2.08,Min Flow - at Albany by Water Year Type
729463,411.45,1.74,2.64,Min Flow - at Albany by Water Year Type
729464,411.42,1.69,2.87,Min Flow - at Albany by Water Year Type
729465,411.39,1.6,3.14,Min Flow - at Albany by Water Year Type
729466,411.37,1.55,2.43,Min Flow - at Albany by Water Year Type
729467,411.34,1.52,2.58,Min Flow - at Albany by Water Year Type
729468,411.32,1.46,2.47,Min Flow - at Albany by Water Year Type
729469,411.29,1.41,2.62,Min Flow - at Albany by Water Year Type
729470,411.25,1.38,3.16,Min Flow - at Albany by Water Year Type
729471,411.16,1.32,4.98,Min Flow - at Albany by Water Year Type
729472,411.07,1.27,4.89,Min Flow - at Salem
729473,411,1.24,4.44,Min Flow - at Salem
729474,410.93,1.15,4.25,Min Flow - at Salem
729475,410.85,1.18,4.45,Min Flow - at Salem
729476,410.79,1.13,3.8,Min Flow - at Salem
729477,410.73,1.01,3.89,Min Flow - at Salem
729478,410.67,0.96,3.72,Min Flow - at Salem
729479,410.61,1.01,3.72,Min Flow - at Albany by Water Year Type
729480,410.55,1.04,3.83,Min Flow - at Albany by Water Year Type
729481,410.49,1.07,3.79,Min Flow - at Albany by Water Year Type
729482,410.41,1.09,4.28,Min Flow - at Salem
729483,410.32,1,4.84,Min Flow - at Salem
729484,410.25,0.97,3.91,Min Flow - at Albany by Water Year Type
729485,410.18,0.92,4.09,Min Flow - at Albany by Water Year Type
729486,410.09,0.92,4.7,Min Flow - at Albany by Water Year Type
729487,410,0.89,4.75,Min Flow - at Albany by Water Year Type
729488,409.9,0.83,4.79,Min Flow - at Albany by Water Year Type
729489,409.81,0.83,4.68,Min Flow - at Albany by Water Year Type
729490,409.74,0.81,4,Min Flow - at Albany by Water Year Type
729491,409.66,0.75,4.07,Min Flow - at Albany by Water Year Type
729492,409.57,0.75,4.46,Min Flow - at Albany by Water Year Type
729493,409.48,0.72,4.51,Min Flow - at Salem
729494,409.37,0.72,5.24,Min Flow - at Salem
729495,409.27,0.67,5.13,Min Flow - at Salem
729496,409.16,0.64,5.18,Min Flow - at Salem
729497,409.05,0.64,5.36,Min Flow - at Salem
729498,408.93,0.61,5.4,Min Flow - at Salem
729499,408.82,0.58,5.35,Min Flow - at Salem
729500,408.73,0.58,4.26,Min Flow - at Salem
729501,408.62,0.59,5.31,Min Flow - at Salem
729502,408.51,0.64,5.23,Min Flow - at Salem
729503,408.4,0.59,5.38,Min Flow - at Salem
729504,408.28,0.56,5.51,Min Flow - at Salem
729505,408.16,0.56,5.51,Min Flow - at Salem
729506,408.02,0.53,6,Min Flow - at Salem
729507,407.88,0.48,5.85,Min Flow - at Salem
729508,407.74,0.48,6.04,Min Flow - at Salem
729509,407.61,0.48,5.78,Min Flow - at Salem
729510,407.45,0.48,7.2,Min Flow - at Salem
729511,407.29,0.42,7.28,Min Flow - at Salem
729512,407.11,0.42,7.81,Min Flow - at Albany by Water Year Type
729513,406.98,0.53,5.26,Min Flow - at Albany by Water Year Type
729514,406.85,0.5,5.57,Min Flow - at Albany by Water Year Type
729515,406.72,0.5,6.12,Min Flow - at Albany by Water Year Type
729516,406.6,0.5,5.56,Min Flow - at Albany by Water Year Type
729517,406.4,0.47,7.88,Min Flow - at Albany by Water Year Type
729518,406.22,0.44,7.52,Min Flow - at Albany by Water Year Type
729519,406.06,0.45,7.05,Min Flow - at Albany by Water Year Type
729520,405.89,0.45,7.13,Min Flow - at Albany by Water Year Type
729521,405.7,0.48,7.84,Min Flow - at Albany by Water Year Type
729522,405.5,0.45,8.02,Min Flow - at Albany by Water Year Type
729523,405.3,0.42,7.56,Min Flow - at Albany by Water Year Type
729524,405.11,0.42,7.57,Min Flow - at Albany by Water Year Type
729525,404.93,0.42,7.88,Min Flow - at Albany by Water Year Type
729526,404.77,0.39,7.23,Min Flow - at Albany by Water Year Type
729527,404.61,0.39,6.46,Min Flow - at Albany by Water Year Type
729528,404.45,0.4,6.33,Min Flow - at Albany by Water Year Type
729529,404.31,0.37,5.69,Min Flow - at Albany by Water Year Type
729530,404.16,0.62,6.03,GC
729531,404,1.05,7.16,Min Flow - at Albany by Water Year Type
729532,403.83,0.68,7.05,Minimum Flow - 50 cfs
729533,403.81,0.54,1.42,GC:Max Con Flow - at Blue River
729534,403.59,0.48,8.5,GC
729535,402.99,0.46,21.62,GC
729536,402.57,0.46,16.16,GC
729537,402.15,0.71,15.56,GC
729538,401.73,1.05,16.19,GC
729539,401.31,0.66,14.94,GC
729540,400.9,0.58,15.24,GC
729541,400.48,0.52,14.4,GC
729542,400.03,0.49,16.48,GC
729543,399.58,0.6,15.31,GC
729544,399.13,1.22,15.93,GC
729545,398.68,1.99,16.69,GC
729546,398.23,3.8,18.5,GC
729547,397.79,1.76,16.47,GC
729548,397.34,1.16,15.3,GC
729549,396.83,0.99,16.75,GC
729550,396.32,1.16,16.74,GC
729551,395.82,2.21,17.88,GC
729552,395.31,3.12,17.36,GC
729553,394.8,1.84,17.1,GC
729554,394.3,1.39,16.04,GC
729555,393.79,2.09,16.33,GC
729556,393.28,3.45,16.69,GC
729557,392.68,3,19.49,GC
729558,392.08,2.66,18.15,GC
729559,391.48,2.03,17.52,GC
729560,390.88,1.69,16.32,GC
