timeInRun,elev_m,inflow_cms,outlfow_cms
723013,225.23,13.8,36.01
723014,224.25,6.71,35.11
723015,223.49,3.39,22.76
723016,222.78,3.55,21.58
723017,221.92,4.85,24.68
723018,221.06,6.62,23.93
723019,220.2,4.75,19.67
723020,219.34,4.39,17.15
723021,218.49,3.86,15.41
723022,217.63,3.66,14.58
723023,217.63,3.06,3.06
723024,217.63,6.11,6.11
723025,217.63,22.28,22.28
723026,217.63,20.53,20.53
723027,217.63,23.97,23.97
723028,217.63,16.98,16.98
723029,217.63,11.89,11.89
723030,217.63,9.85,9.85
723031,217.63,12.32,12.32
723032,217.63,22.19,22.19
723033,217.63,27.98,27.98
723034,217.63,22.53,22.53
723035,223.26,110.66,11.26
723036,228.5,152.91,1.42
723037,230.88,103.54,26.07
723038,230.55,51.14,62.89
723039,229.82,37,61.38
723040,228.8,25.55,57.73
723041,227.7,19.17,52.29
723042,226.71,15.81,46.51
723043,225.84,14.76,40.7
723044,225.12,14.52,35.28
723045,224.64,16.04,30.28
723046,224.14,15.05,28.32
723047,223.55,13.08,28.32
723048,222.99,13.88,28.32
723049,222.4,14.37,28.32
723050,221.69,12.6,28.32
723051,220.79,10.96,28.32
723052,219.62,9.43,28.32
723053,218.23,9.54,28.32
723054,217.63,10.73,18.35
723055,217.63,23.23,23.23
723056,217.63,24.86,24.86
723057,219.01,46.25,28.32
723058,223.95,114.16,14.82
723059,225.47,65.65,22.97
723060,225.51,47.76,46.63
723061,225.08,34.28,47.17
723062,224.47,25.95,43.71
723063,223.74,19.68,38.88
723064,223.1,16.66,33.18
723065,222.47,13.79,28.32
723066,221.76,12.09,28.32
723067,220.89,11.37,28.32
723068,219.77,9.78,28.32
723069,218.35,8.93,28.32
723070,217.63,7.96,17.07
723071,217.54,7.52,8.54
723072,217.63,7.07,6.05
723073,217.63,6.69,6.69
723074,217.63,6,6
723075,217.63,5.73,5.73
723076,217.63,5.56,5.56
723077,217.63,5.48,5.48
723078,217.63,5.07,5.07
723079,217.63,4.93,4.93
723080,217.63,4.86,4.86
723081,217.63,4.8,4.8
723082,217.63,4.81,4.81
723083,217.63,4.22,4.22
723084,217.63,4.42,4.42
723085,217.63,4.3,4.3
723086,217.63,4.59,4.59
723087,217.63,4.93,4.93
723088,217.63,7.49,7.49
723089,217.63,6.77,6.77
723090,217.63,10.8,10.8
723091,217.63,19.04,19.04
723092,218.56,21.41,9.52
723093,219.57,20.46,6.77
723094,220.35,15.41,3.38
723095,220.94,12.13,1.84
723096,221.35,9.68,1.84
723097,221.71,9.03,1.84
723098,222,8.24,1.84
723099,222.27,7.99,1.84
723100,222.56,8.52,1.84
723101,222.81,7.8,1.84
723102,223.04,7.08,1.84
723103,223.22,6.72,1.84
723104,223.38,6.27,1.84
723105,223.57,6.4,1.84
723106,223.75,6.14,1.84
723107,223.92,6.68,1.84
723108,224.16,7.98,1.84
723109,224.93,22.76,1.84
723110,225.52,19.66,1.84
723111,227.69,67.13,1.84
723112,229.51,57.29,1.84
723113,231.75,78.8,1.84
