WATERRIGHTID,X,Y,PODID,POUID,PERMITCODE,PODRATE,USECODE,PRIORITYDOY,YEAR,BEGINDOY,ENDDOY,REACHCOMID,LENGTH_OR_COMID,SPECIAL,CERTIFICATE
124841,479741.5797,5024242.258,23367,-99,2,70,2048,284,1990,305,319,-99,34173.20182,0,-99
124842,536531.2514,4996251.131,23368,-99,2,300,2048,284,1990,305,319,-99,32877.6859,0,-99
124844,455482.3043,4945000.505,23370,-99,2,40,2048,284,1990,305,319,-99,32833.04123,0,-99
124845,472449.579,5017587.475,23371,-99,2,25,2048,284,1990,305,319,-99,8130.565901,0,-99
124838,476825.2105,5028795.893,23372,-99,2,22.3,2048,284,1990,305,334,-99,6238.266703,0,-99
124843,467967.1587,4937733.61,24773,-99,2,135,2048,284,1990,305,365,23762905,23762879,0,-99
124837,555892.5926,4874191.855,23373,-99,2,60,2048,284,1990,320,334,-99,15788.64023,0,-99
124839,545700.1282,4987884.286,23374,-99,2,35,2048,284,1990,320,334,-99,7254.686788,0,-99
124840,472525.8608,5016844.979,23375,-99,2,25,2048,284,1990,320,334,-99,20360.89607,0,-99
124841,479741.5797,5024242.258,23376,-99,2,70,2048,284,1990,320,334,-99,34173.20182,0,-99
124842,536531.2514,4996251.131,23377,-99,2,300,2048,284,1990,320,334,-99,32877.6859,0,-99
124844,455482.3043,4945000.505,23379,-99,2,75,2048,284,1990,320,334,-99,32833.04123,0,-99
124845,472449.579,5017587.475,23380,-99,2,25,2048,284,1990,320,334,-99,8130.565901,0,-99
124837,555892.5926,4874191.855,23381,-99,2,60,2048,284,1990,335,349,-99,15788.64023,0,-99
124839,545700.1282,4987884.286,23382,-99,2,35,2048,284,1990,335,349,-99,7254.686788,0,-99
124840,472525.8608,5016844.979,23383,-99,2,25,2048,284,1990,335,349,-99,20360.89607,0,-99
124841,479741.5797,5024242.258,23384,-99,2,70,2048,284,1990,335,349,-99,34173.20182,0,-99
124842,536531.2514,4996251.131,23385,-99,2,300,2048,284,1990,335,349,-99,32877.6859,0,-99
124844,455482.3043,4945000.505,23387,-99,2,75,2048,284,1990,335,349,-99,32833.04123,0,-99
124845,472449.579,5017587.475,23388,-99,2,25,2048,284,1990,335,349,-99,8130.565901,0,-99
124838,476825.2105,5028795.893,23389,-99,2,25,2048,284,1990,335,365,-99,6238.266703,0,-99
124837,555892.5926,4874191.855,23390,-99,2,60,2048,284,1990,350,365,-99,15788.64023,0,-99
124839,545700.1282,4987884.286,23391,-99,2,35,2048,284,1990,350,365,-99,7254.686788,0,-99
124840,472525.8608,5016844.979,23392,-99,2,25,2048,284,1990,350,365,-99,20360.89607,0,-99
124841,479741.5797,5024242.258,23393,-99,2,70,2048,284,1990,350,365,-99,34173.20182,0,-99
124842,536531.2514,4996251.131,23394,-99,2,300,2048,284,1990,350,365,-99,32877.6859,0,-99
124844,455482.3043,4945000.505,23396,-99,2,75,2048,284,1990,350,365,-99,32833.04123,0,-99
124845,472449.579,5017587.475,23397,-99,2,25,2048,284,1990,350,365,-99,8130.565901,0,-99
183135,475834.76,4885284.3,17686,15386,2,0,16,288,1990,1,365,23763139,1924.35,0,-99
183135,495948.39,4840344.45,17681,15386,2,0,16,288,1990,1,365,23759310,513.69,0,-99
183135,496309.72,4997800.14,17678,15386,2,1.22,16,288,1990,1,365,23792753,6041.39,0,-99
183135,503614.72,4848193.64,17683,15386,2,0,16,288,1990,1,365,23759446,59.23,0,-99
183135,519404.95,4865892.42,17680,15386,2,0,16,288,1990,1,365,23752600,1190.11,0,-99
183135,519843.22,4862433.97,17684,15386,2,0,16,288,1990,1,365,23751850,53.99,0,-99
183135,535890.53,4921868.98,17687,15386,2,0,16,288,1990,1,365,23785921,1270.34,0,-99
183135,546584.95,4839803.16,17679,15386,2,0,16,288,1990,1,365,23751946,366.81,0,-99
183135,553728.1,4891079.25,17682,15386,2,0,16,288,1990,1,365,23773407,154.42,0,-99
183135,559303.31,4952316.44,17688,15386,2,0,16,288,1990,1,365,23780521,705.5,0,-99
183135,560514.41,4886348.82,17685,15386,2,0,16,288,1990,1,365,23773011,169.97,0,-99
164611,553430.71,5026415.9,17693,14469,2,0.405,16,289,1990,1,365,23809836,3124.41,0,-99
164611,553731.36,5025652.7,17692,14469,2,0.405,16,289,1990,1,365,23809836,3124.41,0,-99
164611,553789.78,5025575.99,17691,14469,2,0.405,16,289,1990,1,365,23809836,3124.41,0,-99
164611,555211.49,5024451.72,17694,14469,2,0.405,16,289,1990,1,365,23809854,7943.58,0,-99
164611,555211.49,5024451.72,17695,14469,2,0.405,16,289,1990,1,365,23809854,7943.58,0,-99
160981,507740.82,4976171.19,17689,14283,4,0.4,16,289,1990,60,304,23800638,11772.46,0,-99
160981,507845.91,4976060.57,17690,14283,4,1.3,16,289,1990,60,304,23801706,4202.46,0,-99
162328,507998.09,5002888.41,17696,14332,4,0.97,16,290,1990,60,304,23791455,3379.05,0,-99
124847,530544.0703,4913197.229,23398,-99,2,100,2048,291,1990,1,15,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23399,-99,2,60,2048,291,1990,1,15,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23400,-99,2,50,2048,291,1990,1,15,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23401,-99,2,18.6,2048,291,1990,1,15,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23402,-99,2,180,2048,291,1990,1,15,-99,42865.85034,0,-99
124846,521412.8555,4971109.147,23403,-99,2,40,2048,291,1990,1,31,-99,15270.69109,0,-99
124849,541109.9484,4910385.148,23404,-99,2,30,2048,291,1990,1,31,-99,12898.12701,0,-99
124850,530912.2031,4961747.493,23405,-99,2,20,2048,291,1990,1,31,-99,6174.611657,0,-99
124847,530544.0703,4913197.229,23406,-99,2,100,2048,291,1990,15,31,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23407,-99,2,60,2048,291,1990,15,31,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23408,-99,2,50,2048,291,1990,15,31,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23409,-99,2,18.6,2048,291,1990,15,31,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23410,-99,2,180,2048,291,1990,15,31,-99,42865.85034,0,-99
124847,530544.0703,4913197.229,23411,-99,2,100,2048,291,1990,32,46,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23412,-99,2,60,2048,291,1990,32,46,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23413,-99,2,50,2048,291,1990,32,46,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23414,-99,2,18.3,2048,291,1990,32,46,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23415,-99,2,180,2048,291,1990,32,46,-99,42865.85034,0,-99
124846,521412.8555,4971109.147,23416,-99,2,40,2048,291,1990,32,59,-99,15270.69109,0,-99
124849,541109.9484,4910385.148,23417,-99,2,30,2048,291,1990,32,59,-99,12898.12701,0,-99
124850,530912.2031,4961747.493,23418,-99,2,20,2048,291,1990,32,59,-99,6174.611657,0,-99
124847,530544.0703,4913197.229,23419,-99,2,100,2048,291,1990,47,59,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23420,-99,2,60,2048,291,1990,47,59,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23421,-99,2,50,2048,291,1990,47,59,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23422,-99,2,18.3,2048,291,1990,47,59,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23423,-99,2,180,2048,291,1990,47,59,-99,42865.85034,0,-99
124847,530544.0703,4913197.229,23424,-99,2,100,2048,291,1990,60,74,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23425,-99,2,60,2048,291,1990,60,74,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23426,-99,2,50,2048,291,1990,60,74,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23427,-99,2,18.7,2048,291,1990,60,74,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23428,-99,2,180,2048,291,1990,60,74,-99,42865.85034,0,-99
124846,521412.8555,4971109.147,23429,-99,2,40,2048,291,1990,60,90,-99,15270.69109,0,-99
124849,541109.9484,4910385.148,23430,-99,2,30,2048,291,1990,60,90,-99,12898.12701,0,-99
124850,530912.2031,4961747.493,23431,-99,2,20,2048,291,1990,60,90,-99,6174.611657,0,-99
21982,525444.83,5005279.21,17697,72,4,0.5427,16,291,1990,60,304,23801172,2550.83,0,-99
173852,519361.48,5000148.6,17698,14916,4,1.22,16,291,1990,60,304,23801260,4020.37,0,-99
124847,530544.0703,4913197.229,23432,-99,2,100,2048,291,1990,75,90,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23433,-99,2,60,2048,291,1990,75,90,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23434,-99,2,50,2048,291,1990,75,90,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23435,-99,2,18.7,2048,291,1990,75,90,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23436,-99,2,180,2048,291,1990,75,90,-99,42865.85034,0,-99
124847,530544.0703,4913197.229,23437,-99,2,100,2048,291,1990,91,105,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23438,-99,2,60,2048,291,1990,91,105,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23439,-99,2,50,2048,291,1990,91,105,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23440,-99,2,20.2,2048,291,1990,91,105,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23441,-99,2,180,2048,291,1990,91,105,-99,42865.85034,0,-99
124846,521412.8555,4971109.147,23442,-99,2,40,2048,291,1990,91,120,-99,15270.69109,0,-99
124849,541109.9484,4910385.148,23443,-99,2,30,2048,291,1990,91,120,-99,12898.12701,0,-99
124850,530912.2031,4961747.493,23444,-99,2,20,2048,291,1990,91,120,-99,6174.611657,0,-99
124847,530544.0703,4913197.229,23445,-99,2,100,2048,291,1990,106,120,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23446,-99,2,60,2048,291,1990,106,120,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23447,-99,2,50,2048,291,1990,106,120,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23448,-99,2,20.2,2048,291,1990,106,120,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23449,-99,2,180,2048,291,1990,106,120,-99,42865.85034,0,-99
124847,530544.0703,4913197.229,23450,-99,2,100,2048,291,1990,121,135,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23451,-99,2,45,2048,291,1990,121,135,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23452,-99,2,50,2048,291,1990,121,135,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23453,-99,2,19.6,2048,291,1990,121,135,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23454,-99,2,180,2048,291,1990,121,135,-99,42865.85034,0,-99
124846,521412.8555,4971109.147,23455,-99,2,30.1,2048,291,1990,121,151,-99,15270.69109,0,-99
124849,541109.9484,4910385.148,23456,-99,2,30,2048,291,1990,121,151,-99,12898.12701,0,-99
124850,530912.2031,4961747.493,23457,-99,2,17.2,2048,291,1990,121,151,-99,6174.611657,0,-99
124847,530544.0703,4913197.229,23458,-99,2,100,2048,291,1990,136,151,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23459,-99,2,45,2048,291,1990,136,151,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23460,-99,2,50,2048,291,1990,136,151,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23461,-99,2,19.6,2048,291,1990,136,151,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23462,-99,2,180,2048,291,1990,136,151,-99,42865.85034,0,-99
124846,521412.8555,4971109.147,23463,-99,2,13.6,2048,291,1990,152,166,-99,15270.69109,0,-99
124847,530544.0703,4913197.229,23464,-99,2,40,2048,291,1990,152,166,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23465,-99,2,20,2048,291,1990,152,166,-99,9178.444986,0,-99
124849,541109.9484,4910385.148,23466,-99,2,15,2048,291,1990,152,166,-99,12898.12701,0,-99
124850,530912.2031,4961747.493,23467,-99,2,7.07,2048,291,1990,152,166,-99,6174.611657,0,-99
124851,548228.5919,4949505.829,23468,-99,2,30,2048,291,1990,152,166,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23469,-99,2,10,2048,291,1990,152,166,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23470,-99,2,180,2048,291,1990,152,166,-99,42865.85034,0,-99
124846,521412.8555,4971109.147,23471,-99,2,5,2048,291,1990,167,181,-99,15270.69109,0,-99
124847,530544.0703,4913197.229,23472,-99,2,25,2048,291,1990,167,181,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23473,-99,2,12,2048,291,1990,167,181,-99,9178.444986,0,-99
124849,541109.9484,4910385.148,23474,-99,2,10,2048,291,1990,167,181,-99,12898.12701,0,-99
124850,530912.2031,4961747.493,23475,-99,2,6,2048,291,1990,167,181,-99,6174.611657,0,-99
124851,548228.5919,4949505.829,23476,-99,2,12,2048,291,1990,167,181,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23477,-99,2,5,2048,291,1990,167,181,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23478,-99,2,60,2048,291,1990,167,181,-99,42865.85034,0,-99
124847,530544.0703,4913197.229,23479,-99,2,18,2048,291,1990,182,196,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23480,-99,2,9.1,2048,291,1990,182,196,-99,9178.444986,0,-99
124849,541109.9484,4910385.148,23481,-99,2,6.31,2048,291,1990,182,196,-99,12898.12701,0,-99
124850,530912.2031,4961747.493,23482,-99,2,3.14,2048,291,1990,182,196,-99,6174.611657,0,-99
124851,548228.5919,4949505.829,23483,-99,2,8,2048,291,1990,182,196,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23484,-99,2,3,2048,291,1990,182,196,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23485,-99,2,40,2048,291,1990,182,196,-99,42865.85034,0,-99
124846,521412.8555,4971109.147,23486,-99,2,3,2048,291,1990,182,212,-99,15270.69109,0,-99
124847,530544.0703,4913197.229,23487,-99,2,15,2048,291,1990,197,212,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23488,-99,2,7,2048,291,1990,197,212,-99,9178.444986,0,-99
124849,541109.9484,4910385.148,23489,-99,2,6,2048,291,1990,197,212,-99,12898.12701,0,-99
124850,530912.2031,4961747.493,23490,-99,2,3,2048,291,1990,197,212,-99,6174.611657,0,-99
124851,548228.5919,4949505.829,23491,-99,2,6,2048,291,1990,197,212,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23492,-99,2,2,2048,291,1990,197,212,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23493,-99,2,40,2048,291,1990,197,212,-99,42865.85034,0,-99
124847,530544.0703,4913197.229,23494,-99,2,14.6,2048,291,1990,213,227,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23495,-99,2,5,2048,291,1990,213,227,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23496,-99,2,4,2048,291,1990,213,227,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23497,-99,2,3,2048,291,1990,213,227,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23498,-99,2,40,2048,291,1990,213,227,-99,42865.85034,0,-99
124846,521412.8555,4971109.147,23499,-99,2,2,2048,291,1990,213,243,-99,15270.69109,0,-99
124849,541109.9484,4910385.148,23500,-99,2,3.14,2048,291,1990,213,243,-99,12898.12701,0,-99
124850,530912.2031,4961747.493,23501,-99,2,1.75,2048,291,1990,213,243,-99,6174.611657,0,-99
124847,530544.0703,4913197.229,23502,-99,2,14.6,2048,291,1990,228,243,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23503,-99,2,5,2048,291,1990,228,243,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23504,-99,2,3,2048,291,1990,228,243,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23505,-99,2,3,2048,291,1990,228,243,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23506,-99,2,40,2048,291,1990,228,243,-99,42865.85034,0,-99
124847,530544.0703,4913197.229,23507,-99,2,14.2,2048,291,1990,244,258,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23508,-99,2,5,2048,291,1990,244,258,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23509,-99,2,3,2048,291,1990,244,258,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23510,-99,2,3,2048,291,1990,244,258,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23511,-99,2,60.3,2048,291,1990,244,258,-99,42865.85034,0,-99
124846,521412.8555,4971109.147,23512,-99,2,2,2048,291,1990,244,273,-99,15270.69109,0,-99
124849,541109.9484,4910385.148,23513,-99,2,3.09,2048,291,1990,244,273,-99,12898.12701,0,-99
124850,530912.2031,4961747.493,23514,-99,2,2.21,2048,291,1990,244,273,-99,6174.611657,0,-99
124847,530544.0703,4913197.229,23515,-99,2,14.2,2048,291,1990,259,273,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23516,-99,2,5,2048,291,1990,259,273,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23517,-99,2,3,2048,291,1990,259,273,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23518,-99,2,3,2048,291,1990,259,273,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23519,-99,2,60.3,2048,291,1990,259,273,-99,42865.85034,0,-99
124846,521412.8555,4971109.147,23520,-99,2,3,2048,291,1990,274,288,-99,15270.69109,0,-99
124847,530544.0703,4913197.229,23521,-99,2,27.2,2048,291,1990,274,288,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23522,-99,2,12,2048,291,1990,274,288,-99,9178.444986,0,-99
124849,541109.9484,4910385.148,23523,-99,2,4,2048,291,1990,274,288,-99,12898.12701,0,-99
124851,548228.5919,4949505.829,23524,-99,2,15,2048,291,1990,274,288,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23525,-99,2,5,2048,291,1990,274,288,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23526,-99,2,134,2048,291,1990,274,288,-99,42865.85034,0,-99
124850,530912.2031,4961747.493,23527,-99,2,4.32,2048,291,1990,274,304,-99,6174.611657,0,-99
124846,521412.8555,4971109.147,23528,-99,2,5.26,2048,291,1990,289,304,-99,15270.69109,0,-99
124847,530544.0703,4913197.229,23529,-99,2,27.2,2048,291,1990,289,304,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23530,-99,2,12,2048,291,1990,289,304,-99,9178.444986,0,-99
124849,541109.9484,4910385.148,23531,-99,2,6.1,2048,291,1990,289,304,-99,12898.12701,0,-99
124851,548228.5919,4949505.829,23532,-99,2,18.2,2048,291,1990,289,304,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23533,-99,2,8.2,2048,291,1990,289,304,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23534,-99,2,134,2048,291,1990,289,304,-99,42865.85034,0,-99
124846,521412.8555,4971109.147,23535,-99,2,20,2048,291,1990,305,319,-99,15270.69109,0,-99
124847,530544.0703,4913197.229,23536,-99,2,100,2048,291,1990,305,319,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23537,-99,2,60,2048,291,1990,305,319,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23538,-99,2,50,2048,291,1990,305,319,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23539,-99,2,22,2048,291,1990,305,319,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23540,-99,2,180,2048,291,1990,305,319,-99,42865.85034,0,-99
124849,541109.9484,4910385.148,23541,-99,2,30,2048,291,1990,305,334,-99,12898.12701,0,-99
124850,530912.2031,4961747.493,23542,-99,2,20,2048,291,1990,305,334,-99,6174.611657,0,-99
124846,521412.8555,4971109.147,23543,-99,2,40,2048,291,1990,320,334,-99,15270.69109,0,-99
124847,530544.0703,4913197.229,23544,-99,2,100,2048,291,1990,320,334,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23545,-99,2,60,2048,291,1990,320,334,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23546,-99,2,50,2048,291,1990,320,334,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23547,-99,2,22,2048,291,1990,320,334,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23548,-99,2,180,2048,291,1990,320,334,-99,42865.85034,0,-99
124847,530544.0703,4913197.229,23549,-99,2,100,2048,291,1990,335,349,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23550,-99,2,60,2048,291,1990,335,349,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23551,-99,2,50,2048,291,1990,335,349,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23552,-99,2,20.1,2048,291,1990,335,349,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23553,-99,2,180,2048,291,1990,335,349,-99,42865.85034,0,-99
124846,521412.8555,4971109.147,23554,-99,2,40,2048,291,1990,335,365,-99,15270.69109,0,-99
124849,541109.9484,4910385.148,23555,-99,2,30,2048,291,1990,335,365,-99,12898.12701,0,-99
124850,530912.2031,4961747.493,23556,-99,2,20,2048,291,1990,335,365,-99,6174.611657,0,-99
124847,530544.0703,4913197.229,23557,-99,2,100,2048,291,1990,350,365,-99,8115.585498,0,-99
124848,529436.1094,4948220.227,23558,-99,2,60,2048,291,1990,350,365,-99,9178.444986,0,-99
124851,548228.5919,4949505.829,23559,-99,2,50,2048,291,1990,350,365,-99,9265.417392,0,-99
124852,552819.4575,4950296.642,23560,-99,2,20.1,2048,291,1990,350,365,-99,8925.442323,0,-99
124853,562578.6246,4966092.153,23561,-99,2,180,2048,291,1990,350,365,-99,42865.85034,0,-99
156599,504073.03,4950826.28,17699,14238,4,0.37,16,302,1990,60,304,23780885,1894.77,0,-99
161629,512605.79,5003246.81,17701,14308,4,0.27,16,302,1990,60,304,23801166,1722.81,0,-99
161629,512612.09,5003362.82,17704,14308,4,0.27,16,302,1990,60,304,23801166,1722.81,0,-99
161629,512694.07,5002942.15,17700,14308,4,0.27,16,302,1990,60,304,23801166,1722.81,0,-99
161629,512923.82,5003721.38,17702,14308,4,0.27,16,302,1990,60,304,23801166,1722.81,0,-99
161629,512926.09,5003867.03,17703,14308,4,0.27,16,302,1990,60,304,23801166,1722.81,0,-99
162047,523209.79,4989551.63,17705,14317,2,0.08,16,303,1990,60,151,23800762,8195.16,0,-99
22145,514589.31,5000813.43,17706,87,4,0.198,16,310,1990,60,304,23801216,1685.98,0,-99
120070,552058.2,5024106.88,17707,13258,4,0.23,16,310,1990,60,304,23809850,5372.48,0,-99
167499,475834.76,4885284.3,17709,14613,2,0,16,310,1990,91,273,23763139,1924.35,0,-99
167499,476601.52,4909244.12,17708,14613,2,0.624,16,310,1990,91,304,23763073,8845.2,0,-99
175386,488521,4973070.6,17711,14999,2,8.98,16,313,1990,60,181,23791151,4378.66,0,-99
121010,510306.55,5004816.46,17710,13370,4,1.21,16,313,1990,60,304,23791953,3476.15,0,-99
175386,486347.62,4967934.14,17714,14999,2,8.98,16,313,1990,182,273,23791153,4773.46,0,-99
